Unnamed: 0,title,abstract,author_keywords,document_type,year,assessment|0,assessment|1,assessment|2,assessment|3,context|0,context|1,context|2,context|3,context|4,context|5,method|7,method|3,method|4,method|9,method|0,method|1,method|2,method|8,method|5,method|6,relevance|1,technology|0,technology|1,technology|2,technology|3,technology|4,technology|5,technology|6,technology|7,technology|8,technology|9,technology|16,technology|10,technology|11,technology|?,technology|13,technology|14,technology|15,technology|17,technology|17-ids,technology|17-doi,technology|18,technology|18-ids,technology|17-relevance,technology|18-relevance
5298873,Buffered accelerated weathering of limestone for storing CO2: Chemical background,"We present an evolution of the Accelerated Weathering of Limestone (AWL) method to store CO2 in seawater in the form of bicarbonates. Buffered Accelerated Weathering of Limestone (BAWL) is designed to produce a buffered ionic solution, at seawater pH, which derives from the reaction between a CO2 stream and a powder of micron-sized calcium carbonate particles in a long tubular reactor. Addition of calcium hydroxide to buffer the unreacted CO2 before the discharge in seawater is also provided. BAWL aims to overcome the main limitations of AWL, such as the high amount of water needed, the large size of the reactor, the risk of CO2 degassing back into the atmosphere, if the ionic solution is released into shallow waters, as well as the induced seawater acidification. This paper presents the chemical background of the technology and evaluates its feasibility by considering the chemical equilibria in the different phases of the process. The CO2 emitted for limestone calcination leads to a 24% CO2 penalty; a preliminary cost analysis assesses a storage cost of 100 (sic) per tonne of CO2 from an external source. It finally discusses the main features to be considered for the design at the industrial scale.",CO2; Mitigation; CCS; Storage; Capture; Limestone; Ocean; Acidification,Article,2021.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
317102,Assessing the potential of calcium-based artificial ocean alkalinization to mitigate rising atmospheric CO2 and ocean acidification,"Enhancement of ocean alkalinity using calcium compounds, e.g., lime has been proposed to mitigate further increase of atmospheric CO2 and ocean acidification due to anthropogenic CO2 emissions. Using a global model, we show that such alkalinization has the potential to preserve pH and the saturation state of carbonate minerals at close to today's values. Effects of alkalinization persist after termination: Atmospheric CO2 and pH do not return to unmitigated levels. Only scenarios in which large amounts of alkalinity (i.e., in a ratio of 2:1 with respect to emitted CO2) are added over large ocean areas can boost oceanic CO2 uptake sufficiently to avoid further ocean acidification on the global scale, thereby elevating some key biogeochemical parameters, e.g., pH significantly above preindustrial levels. Smaller-scale alkalinization could counteract ocean acidification on a subregional or even local scale, e.g., in upwelling systems. The decrease of atmospheric CO2 would then be a small side effect.",artificial ocean alkalinization; mitigation potential; modeling; ocean biogeochemistry,Article,2013.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
923219,Negative-CO2-emissions ocean thermal energy conversion,"Conversion of the ocean's vertical thermal energy gradient to electricity via Ocean Thermal Energy Conversion (OTEC) has been demonstrated at small scales over the past century, and represents one of the largest (and growing) potential energy sources on the planet. Here we describe how OTEC could be modified to provide a large source of CO2-emissions-negative energy while also allowing heat removal from the surface ocean, helping to directly counter ocean/atmosphere warming. Most OTEC energy potential is far offshore, thus the conversion of the produced electricity to a chemical energy carrier such as H-2 or derivatives is required. This can be achieved by employing a method of electrochemically generating H-2 that also consumes CO2, converting the carbon to a common form of ocean alkalinity. The addition of such alkalinity to the ocean would provide high-capacity carbon storage while countering the chemical and biological effects of ocean acidification. For each gigawatt (GW) of continuous electric power generated over one year by the preceding negative-emissions OTEC (NEOTEC), roughly 13GW of surface ocean heat would be directly removed to deep water, while producing 1.3 x 10(5) tonnes of H-2/yr (avoiding 1.1 x 10(6) tonnes of CO2 emissions/yr), and consuming and storing (as dissolved mineral bicarbonate) approximately 5 x 10(6) tonnes CO2/yr. The preceding CO2 mitigation would result in an indirect planetary cooling effect of about 2.6 GW. Such negative-emissions energy production and global warming mitigation would avoid the biophysical and land use limitations posed by methods that rely on terrestrial biology.",Marine energy; Negative emissions; CO2; Hydrogen; Global warming; Ocean acidification,Review,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1,,1,1
813622,The Carbon Dioxide Removal Model Intercomparison Project (CDRMIP): rationale and experimental protocol for CMIP6,"The recent IPCC reports state that continued anthropogenic greenhouse gas emissions are changing the climate, threatening ""severe, pervasive and irreversible"" impacts. Slow progress in emissions reduction to mitigate climate change is resulting in increased attention to what is called geoengineering, climate engineering, or climate intervention - deliberate interventions to counter climate change that seek to either modify the Earth's radiation budget or remove greenhouse gases such as CO2 from the atmosphere. When focused on CO2, the latter of these categories is called carbon dioxide removal (CDR). Future emission scenarios that stay well below 2 degrees C, and all emission scenarios that do not exceed 1.5 degrees C warming by the year 2100, require some form of CDR. At present, there is little consensus on the climate impacts and atmospheric CO2 reduction efficacy of the different types of proposed CDR. To address this need, the Carbon Dioxide Removal Model Intercomparison Project (or CDRMIP) was initiated. This project brings together models of the Earth system in a common framework to explore the potential, impacts, and challenges of CDR. Here, we describe the first set of CDRMIP experiments, which are formally part of the 6th Coupled Model Intercomparison Project (CMIP6). These experiments are designed to address questions concerning CDR-induced climate ""reversibility"", the response of the Earth system to direct atmospheric CO2 removal (direct air capture and storage), and the CDR potential and impacts of afforestation and reforestation, as well as ocean alkalinization.",,Article,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1,,1,1
1280565,Potential ecotoxicological effects of elevated bicarbonate ion concentrations on marine organisms,"Recently, a novel method for carbon capture and storage has been proposed, which converts gaseous CO2 into aqueous bicarbonate ions (HCO3-), allowing it to be deposited into the ocean. This alkalinization method could be used to dispose large amounts of CO2 without acidifying seawater pH, but there is no information on the potential adverse effects of consequently elevated HCO3- concentrations on marine organisms. In this study, we evaluated the ecotoxicological effects of elevated concentrations of dissolved inorganic carbon (DIC) (max 193 mM) on 10 marine organisms. We found species-specific ecotoxicological effects of elevated DIC on marine organisms, with EC50-DIC (causing 50% inhibition) of 11-85 mM. The tentative criteria for protecting 80% of individuals of marine organisms are suggested to be pH 7.8 and 11 mM DIC, based on acidification data previously documented and alkalinization data newly obtained from this study. Overall, the results of this study are useful for providing baseline information on ecotoxicological effects of elevated DIC on marine organisms. More complementary studies are needed on the alkalinization method to determine DIC effects on seawater chemistry and marine organisms. (C) 2018 Elsevier Ltd. All rights reserved.",Carbon capture & storage; DIC; Bicarbonate; pH; Acidification; Alkalinization,Article,2018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
4911665,Seeking natural analogs to fast-forward the assessment of marine CO2 removal,"Mitigating global climate change will require gigaton-scale carbon dioxide removal (CDR) as a supplement to rapid emissions reduction. The oceans cover 71% of the Earth surface and have the potential to provide much of the required CDR. However, none of the proposed marine CDR (mCDR) methods is sufficiently well understood to determine their real-world efficiency and environmental side effects. Here, we argue that using natural mCDR analogs should become the third interconnecting pillar in the mCDR assessment as they bridge the gap between numerical simulations (i.e., large scale/reduced complexity) and experimental studies (i.e., small scale/high complexity). Natural mCDR analogs occur at no cost, can provide a wealth of data to inform mCDR, and do not require legal permission or social license for their study. We propose four simple criteria to identify particularly useful analogs: 1) large scale, 2) abruptness of perturbation, 3) availability of unperturbed control sites, and 4) reoccurrence. Based on these criteria, we highlight four examples: 1) equatorial upwelling as a natural analog for artificial upwelling, 2) downstream of Kerguelen Island for ocean iron fertilization, 3) the Black and Caspian Seas for ocean alkalinity enhancement, and 4) the Great Atlantic Sargassum Belt for ocean afforestation. These natural analogs provide a reality check for experimental assessments and numerical modeling of mCDR. Ultimately, projections of mCDR efficacy and sustainability supported by observations from natural analogs will provide the real world context for the public debate and will facilitate political decisions on mCDR implementation. We anticipate that a rigorous investigation of natural analogs will fast-forward the urgently needed assessment of mCDR.",negative emissions; artificial upwelling; ocean iron fertilization; ocean alkalinity enhancement; ocean afforestation,Article,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
5213677,Reversing ocean acidification along the Great Barrier Reef using alkalinity injection,"The Great Barrier Reef (GBR) is a globally significant coral reef system supporting productive and diverse ecosystems. The GBR is under increasing threat from climate change and local anthropogenic stressors, with its general condition degrading over recent decades. In response to this, a number of techniques have been proposed to offset or ameliorate environmental changes. In this study, we use a coupled hydrodynamic-biogeochemical model of the GBR and surrounding ocean to simulate artificial ocean alkalinisation (AOA) as a means to reverse the impact of global ocean acidification on GBR reefs. Our results demonstrate that a continuous release of 90 000 t of alkalinity every 3 d over one year along the entire length of the GBR, following the Gladstone-Weipa bulk carrier route, increases the mean aragonite saturation state (Omega(ar)) across the GBR's 3860 reefs by 0.05. This change offsets just over 4 years (similar to 4.2) of ocean acidification under the present rate of anthropogenic carbon emissions. The injection raises Omega(ar) in the 250 reefs closest to the route by >= 0.15, reversing further projected Ocean Acidification. Following cessation of alkalinity injection Q(ar) returns to the value of the waters in the absence of AOA over a 6 month period, primarily due to transport of additional alkalinity into the Coral Sea. Significantly, our study provides for the first time a model of AOA applied along existing shipping infrastructure that has been used to investigate shelf scale impacts. Thus, amelioration of decades of OA on the GBR is feasible using existing infrastructure, but is likely to be extremely expensive, include as yet unquantified risks, and would need to be undertaken continuously until such time, probably centuries in the future, when atmospheric CO2 concentrations have returned to today's values.",carbon chemistry; coral reefs; geoengineering; environmental engineering; ocean acidification,Article,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
646620,Olivine Dissolution in Seawater: Implications for CO2 Sequestration through Enhanced Weathering in Coastal Environments,"Enhanced weathering of (ultra)basic silicate rocks such as olivine-rich dunite has been proposed as a large-scale climate engineering approach. When implemented in coastal environments, olivine weathering is expected to increase seawater alkalinity, thus resulting in additional CO2 uptake from the atmosphere. However, the mechanisms of marine olivine weathering and its effect on seawater-carbonate chemistry remain poorly understood. Here, we present results from batch reaction experiments, in which forsteritic olivine was subjected to rotational agitation in different seawater media for periods.of days to months. Olivine dissolution caused a significant increase in alkalinity of the seawater with a consequent DIC increase due to CO2 invasion, thus confirming viability of the basic concept of enhanced silicate weathering. However, our experiments also identified several important challenges with respect to the detailed quantification of the CO2 sequestration efficiency under field conditions, which include nonstoichiometric dissolution, potential pore water saturation in the seabed, and the potential occurrence of secondary reactions. Before enhanced weathering of olivine in coastal environments can be considered an option for realizing negative CO2 emissions for climate mitigation purposes, these aspects need further experimental assessment.",,Article,2017.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
5241304,Use of aircraft in ocean alkalinity enhancement,"Ocean Alkalinity Enhancement (OAE) is a proposed Negative Emissions Technology (NET) to remove atmospheric CO2 through the dispersion of alkaline materials (e.g.: calcium hydroxide, slaked lime, SL) into seawater, simultaneously counteracting ocean acidification. This study considers aircraft discharge of SL and its consequent dry deposition, extending to the marine environment a technique used in freshwater. A feasibility analysis assesses potential, costs, benefits, and disadvantages, considering scenarios with different assumptions on aircraft size, discharge height and duration, and wind conditions. Due to the small size of SL particles (median diameter 9 mu m), the dispersion from aircraft is highly enhanced by wind drift; the smallest SL particles may drift thousands of kilometres, especially if discharged from elevated altitudes. This could pose problems related to powders particles settling on remote lands. Although calcium hydroxide maximum concentration into water (from 0.01 to 82 mg L-1) is for almost all the scenarios lower than the most stringent threshold for the ecosystem impacts on a 96-h exposure, the ecologically sensitive sea surface microlayer (SAIL) should be considered in detail. The high CO2 emissions of the Landing to Take-Off Cycle (LTO) of the aircraft and their limited payload lead to a significant CO2 penalty, ranging in analysed scenarios between 28% and 77% of the CO2 removal potential; very fast discharge could reduce the penalty to 11% -32%. Preliminary cost analysis shows that the cost of the SL discharge through aircraft is high, between (sic) 30 and (sic) 1846 per ton of CO2 removed (neglecting the lime cost), substantially higher than the cost for discharge by surface vessels resulting from previous studies, which restricts the practical use of this strategy.",Carbon dioxide removal; Ocean alkalinization; Slaked lime; Ocean alkalinity enhancement; Aircraft,Article,2022.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
5241301,CO2 capture by pumping surface acidity to the deep ocean,"To remain below 2 degrees C of warming, most IPCC pathways call for active CO2 removal (CDR). On geological timescales, ocean uptake regulates atmospheric CO2 concentration, with two homeostats driving CO2 uptake: dissolution of deep ocean carbonate deposits (1 ka timescales) and terrestrial weathering of silicate rocks (100 ka timescales). Many current ocean-based CDR proposals effectively act to accelerate the latter. Here we present a method which relies purely on the redistribution and dilution of acidity from a thin layer of the surface ocean to a thicker layer of deep ocean, in order to reduce surface acidification and accelerate carbonate homeostasis. This downward transport could be seen analogous to the action of the natural biological carbon pump. The method offers advantages over other ocean alkalinity and CO2-stripping methods: the conveyance of mass is minimized (acidity is pumped in situ to depth), and expensive mining, grinding and distribution of alkaline material is eliminated. No dilute substance needs to be concentrated, reducing the quantity of seawater to be processed. Finally, no terrestrial material is added to the ocean, avoiding significant alteration of seawater ion concentrations or issues with heavy metal toxicity (encountered in mineral-based alkalinity schemes). The artificial transport of acidity accelerates the natural deep ocean compensation by calcium carbonate. It has been estimated that the total compensation capacity of the ocean is on the order of 1500 GtC. We show through simulation that pumping of ocean acidity could remove up to 150 GtC from the atmosphere by 2100 without excessive increase of local pH. The permanence of the CO2 storage depends on the depth of acid pumping. At >3000 m, similar to 85% is retained for at least 300 years, and >50% for at least 2000 years. Shallow pumping (<2000 m) offers more of a stop-gap deferral of emissions for a few hundred years. Uptake efficiency and residence time also vary with the location of acidity pumping. Requiring only local resources (ocean water and energy), this method could be uniquely suited to utilize otherwise-unusable open ocean energy sources at scale. We present a brief techno-economic estimate of 130-250$ per tCO(2) at current prices and as low as 93$ per tCO(2) under modest learning-curve assumptions.",,Article,2022.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
845234,An Assessment of Direct Dissolved Inorganic Carbon Injection to the Coastal Region: A Model Result,"The amount of carbon dioxide (CO2) in the atmosphere has increased in the past 60 years and the technology of carbon capture and storage (CCS) has recently been extensively studied. One of the strategies of CCS is to directly inject a high dissolved inorganic carbon (DIC) concentration (or high partial pressure of carbon dioxide, pCO(2)) solution into the ocean. However, the carbonate dynamics and air-sea gas exchange are usually neglected in a CCS strategy. This study assesses the effect of a DIC-solution injection by using a simple two end-member model to simulate the variation of pH, DIC, total alkalinity (TA) and pCO(2) between the river and sea mixing process for the Danshuei River estuary and Hoping River in Taiwan. We observed that the DIC-solution injection can contribute to ocean acidification and can also lead the pCO(2) value to change from being undersaturated to oversaturated (with respect to the atmospheric CO2 level). Our model result also showed that the maximum Revelle factors (Delta[CO2]/[CO2])/(Delta[DIC]/[DIC]) among varied pH values (6-9) and DIC concentrations (0.5-3.5 mmol kg(-1)) were between pH 8.3 and 8.5 in fresh water and were between 7.3 and 7.5 in waters with a salinity of 35, reflecting the changing efficiency of dissolving CO2 gas into the DIC solution and the varying stability of this desired DIC solution. Finally, we suggest this uncoupled Revelle factor between fresh and salty water should be considered in the (anthropogenic) carbonate chemical weathering on a decade to century scale.",carbon cycle; ocean acidification; air-sea gas exchange; CO2; CCS,Article,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
914805,Assessing carbon dioxide removal through global and regional ocean alkalinization under high and low emission pathways,"Atmospheric carbon dioxide (CO2) levels continue to rise, increasing the risk of severe impacts on the Earth system, and on the ecosystem services that it provides. Artificial ocean alkalinization (AOA) is capable of reducing atmospheric CO2 concentrations and surface warming and addressing ocean acidification. Here, we simulate global and regional responses to alkalinity (ALK) addition (0.25 PmolALK yr(-1)) over the period 20202100 using the CSIRO-Mk3L-COAL Earth System Model, under high (Representative Concentration Pathway 8.5; RCP8.5) and low (RCP2.6) emissions. While regionally there are large changes in alkalinity associated with locations of AOA, globally we see only a very weak dependence on where and when AOA is applied. On a global scale, while we see that under RCP2.6 the carbon uptake associated with AOA is only similar to 60% of the total, under RCP8.5 the relative changes in temperature are larger, as are the changes in pH (140 %) and aragonite saturation state (170 %). The simulations reveal AOA is more effective under lower emissions, therefore the higher the emissions the more AOA is required to achieve the same reduction in global warming and ocean acidification. Finally, our simulated AOA for 2020-2100 in the RCP2.6 scenario is capable of offsetting warming and ameliorating ocean acidification increases at the global scale, but with highly variable regional responses.",,Article,2018.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
558365,Reducing energy-related CO2 emissions using accelerated weathering of limestone,"The use and impacts of accelerated weathering of limestone (AWL; reaction: CO2 + H2O + CaCO3 -> Ca2+ + 2(HCO3-) is explored as a CO2 capture and sequestration method. It is shown that significant limestone resources are relatively close to a majority of CO2-emitting power plants along the coastal US, a favored siting location for AWL. Waste fines, representing more than 20% of current US crushed limestone production (> 10(9) tonnes/yr), could provide an inexpensive or free source of AWL carbonate. With limestone transportation then as the dominant cost variable, CO2 mitigation costs of $3-$4/tonne appear to be possible in certain locations. Perhaps 10-20% of US point-source CO2 emissions could be mitigated in this fashion. It is experimentally shown that CO2 sequestration rates of 10(-6) to 10(-5) moles/sec per m(2) of limestone surface area are achievable, with reaction densities on the order of 10(-2) tonnes CO2 m(-3) day(-1), highly dependent on limestone particle size, solution turbulence and flow, and CO2 concentration. Modeling shows that AWL would allow carbon storage in the ocean with significantly reduced impacts to seawater pH relative to direct CO2 disposal into the atmosphere or sea. The addition of AWL-derived alkalinity to the ocean may itself be beneficial for marine biota. (c) 2006 Elsevier Ltd. All rights reserved.",CO2; power plant; mitigation; capture; sequestration; storage; limestone; ocean,Article,2007.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
5231876,Ocean-Based Carbon Dioxide Removal: A New Frontier in the Blue Economy,"The ocean is a key facet of climate stability and Earth's carbon cycle. Given the immense scale of atmospheric carbon dioxide removal (CDR) necessary to achieve international climate goals, ocean-based CDR approaches (or ""ocean CDR"") warrant serious consideration. Ocean CDR is a still nascent, but cautiously promising, area of scientific research with several approaches under evaluation. Here, we examine one of the most promising approaches, ocean alkalinity enhancement, to highlight and exemplify challenges and opportunities of an emerging ocean CDR industry in the blue economy.",carbon dioxide removal; ocean carbon cycle; ocean alkalinity enhancement; blue economy,Article,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
1306832,The effects of low seawater pH on energy storage and heat shock protein 70 expression in a bivalve Limecola balthica,"Though biological consequences of CCS (Carbon Capture and Storage) implementation into the marine environment have received substantial research attention, the impact of potential CO2 leakage on benthic infauna in the Baltic Sea remained poorly recognized. This study quantified medium-term (56-day laboratory exposure) effects of CO2-induced seawater acidification (pH 7.7, 7.0 and 6.3) on energetic reserves and heat-shock protein HSP70 expression of adult bivalve Limecola balthica from the southern Baltic. While no clear impact was evident in the most acidic treatment (pH 6.3), moderate seawater hypercapnia (pH 7.0) induced elevated catabolism of high caloric reserves (carbohydrates including glycogen and lipids) in order to provide energy to cover enhanced metabolic requirements for acid-base regulation. Biochemical response did not involve, however, breakdown of proteins, suggesting that they were not utilized as metabolic substrates. As indicated also by subtle variations in the chaperone protein HSP70, the clams demonstrated high CO2 tolerance, presumably through development of efficient defensive/compensatory mechanisms during their larval and/or ontogenic life stages.",CCS; CO2 leakage; Energetic reserves; HSP70; Bivalve Limecola balthica; Southern Baltic Sea,Article,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
316553,"Assessing possible consequences of ocean liming on ocean pH, atmospheric CO2 concentration and associated costs","More than 380 Pg of carbon have been released by human activities from fossil fuel combustion and cement manufacturing since the beginning of the Industrial Revolution. This carbon release has caused atmospheric CO2 levels to increase by similar to 100 ppmv compared to the highest interglacial value of the last similar to 800,000 years. Net uptake of carbon by the oceans has caused the surface ocean pH to drop by similar to 0.1 pH units. Evaluating carbon sequestration options is now timely. We use the carbon-cycle model LOSCAR to evaluate the effects of artificially enhancing ocean alkalinity from year 2020 to year 2400 on ocean pH and atmospheric pCO(2). Ten different carbon emission scenarios with scaled alkalinity input are simulated. Results show that for ocean pH to be maintained above 8.0, on the order of 2-10 x 10(14) moles of alkalinity/year for C emissions of 1500-5000 Pg C, respectively, is required. Atmospheric pCO(2) remains high (500-600 ppmv) in nine of the carbon emission scenarios. Ocean alkalization, if ever implemented at such a large scale, could allow ocean pH to be stabilized but pCO(2) would not return to pre-industrial levels. Cost estimates of the ocean alkalization operation, using quicklime (CaO) was estimated to range from 0.5 to 2.8 $US trillion/year, depending on the target pH selected to avoid damage to marine organisms and ecosystems. For comparison, this cost is similar to 0.8% and similar to 4.6% of the 2011 global Gross Domestic Product for total anthropogenic carbon emissions of 1500 and 5000 Pg C, respectively. The cost of 1 ton of CO2 sequestered ranges from 103 to 144 $US for total emissions of 1500-5000 Pg C, respectively. Producing large amounts of quicklime (without carbon capture and storage) would cause substantial additional CO2 release. This reduces the fossil fuel emissions allowed to maintain pH above 8.0 by a factor of 1.3-2.5 (for total emissions of 1000 and 5000 Pg C, respectively). (C) 2013 Published by Elsevier B.V.",Acidification; Climate change; Carbon sequestration; Alkalinity; Quicklime; Mitigation,Article,2013.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,1,1
4912128,Life cycle assessment of carbon dioxide removal technologies: a critical review,"A large number of prospective climate scenarios rely on Carbon Dioxide Removal (CDR) technologies to limit global warming below 2 degrees C. To date, however, a comprehensive understanding of the overall life-cycle environmental impacts of CDR technologies is missing. We present a critical review on conducted Life Cycle Assessments (LCAs) of a comprehensive set of CDR technologies: afforestation and reforestation, biochar, soil carbon sequestration, enhanced weathering, ocean fertilisation, bioenergy with carbon capture and storage, and direct air carbon capture and storage. One of the key observations is that emissions avoided due to substitution of certain processes (due to system expansion in LCA) can be easily misinterpreted as negative emissions, i.e. as carbon removal from the atmosphere. Based on the observed inconsistencies and shortcomings, we recommend to interpret available CDR LCA results with caution. To improve the understanding of environmental implications of CDR deployment, we recommend (1) to conduct LCAs with multiple environmental impact categories, (2) to consider the temporal aspect of emissions in biomass-related CDR technologies, (3) to focus on so far overlooked CDR technologies, (4) to be as transparent as possible regarding methodological choices, (5) to capture environmental side-effects, and (6) to distinguish between 'avoided emissions' and 'negative emissions' - only negative emissions correspond to permanent removal from the atmosphere. We conclude that more comprehensive and rigorous LCAs are needed to help inform the design of CDR technology portfolios and to aid in anticipatory governance.",,Review,2021.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,0,,1,1
621597,Increasing Oceanic Carbon Fixation Through Fe Fertilization: Opportunity for Mine Water?,"Approximately 30 % of the Earth's oceans support low rates of primary production because of low Fe concentrations. The fertilization of these waters with Fe has been proposed as a tool for creating phytoplankton blooms, increasing carbon fixation, and sequestering carbon in deep ocean waters. This paper reviews the status of the ocean iron fertilization (OIF) concept and assesses the opportunity it may provide to mining companies and mine water professionals who regularly deal with large quantities of Fe. Using data produced by large OIF experiments, calculations are provided regarding the efficiency of Fe additions for carbon fixation and the quantities of Fe that would be needed if OIF became an accepted practice. The gross value of Fe used in OIF projects is calculated from the current value of carbon credits and salmon and tuna fisheries. If the OIF concept advances, the huge demand for Fe that will be created may justify reconsideration of mine water treatment practices that produce more pure Fe solids than is the case with conventional treatment technologies.",Iron; Phytoplankton; Carbon sequestration; Mine water; OIF,Article,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,,1,1
